country_code,uuid,age,gender,rural,dem_education_level,dem_full_time_job,dem_has_children,question_bbi_2016wave4_basicincome_awareness,question_bbi_2016wave4_basicincome_vote,question_bbi_2016wave4_basicincome_effect,question_bbi_2016wave4_basicincome_argumentsfor,question_bbi_2016wave4_basicincome_argumentsagainst,age_group,weight
AT,5984b3b0-d8e0-0133-b014-0a81e8b09a82,21,male,urban,medium,yes,no,I know something about it,I would vote for it,‰Û_ gain additional skills,"It reduces anxiety about financing basic needs | It increases appreciation for household work and volunteering | It increases solidarity, because it is funded by everyone",None of the above,14_25,0.93711515
AT,81f6b2a0-de56-0133-2850-0a81e8b09a82,24,female,urban,medium,yes,no,I have heard just a little about it,I would probably vote against it,‰Û_ work less,It increases appreciation for household work and volunteering,Foreigners might come to my country and take advantage of the benefit | Only the people who need it most should get something from the state,14_25,1.041.864.825
AT,19aab9f0-da4f-0133-ee5a-0a81e8b09a82,23,female,urban,medium,yes,no,I have never heard of it,I would vote for it,A basic income would not affect my work choices,It reduces anxiety about financing basic needs | It encourages financial independence and self-responsibility | It increases appreciation for household work and volunteering,Foreigners might come to my country and take advantage of the benefit | It might encourage people to stop working | It is impossible to finance,14_25,1.041.864.825
AT,7baa89f0-da4e-0133-4b77-0a81e8b09a82,14,female,rural,low,no,no,I have heard just a little about it,I would vote for it,‰Û_ gain additional skills,"It creates more equality of opportunity | It reduces anxiety about financing basic needs | It increases solidarity, because it is funded by everyone | It increases appreciation for household work and volunteering | It reduces bureaucracy and administrative expenses",It might encourage people to stop working | Foreigners might come to my country and take advantage of the benefit,14_25,0.751226717
AT,e1bf7cc0-dd32-0133-4401-0a81e8b09a82,30,female,rural,medium,no,no,I know something about it,I would not vote,None of the above,None of the above,None of the above,26_39,0.688873084
AT,faf3d380-db0f-0133-0e2e-0a81e8b09a82,47,male,rural,medium,yes,yes,I understand it fully,I would probably vote for it,‰Û_ work less,It encourages financial independence and self-responsibility,It might encourage people to stop working | It is impossible to finance | It is against the principle of linking merit and reward,40_65,1.105.534.474
AT,4cef99b0-db53-0133-e7f4-0a81e8b09a82,46,male,rural,low,yes,yes,I understand it fully,I would vote for it,A basic income would not affect my work choices,"It increases solidarity, because it is funded by everyone | It reduces anxiety about financing basic needs",Foreigners might come to my country and take advantage of the benefit | It increases dependence on the state | Only the people who need it most should get something from the state,40_65,1.105.534.474
AT,1325ab20-da32-0133-b1b6-0a81e8b09a82,30,female,urban,NA,no,yes,I know something about it,I would not vote,‰Û_ spend more time with my family,It encourages financial independence and self-responsibility,It is impossible to finance,26_39,0.955387527
AT,c5471020-dad1-0133-487e-0a81e8b09a82,39,male,rural,low,yes,yes,I know something about it,I would vote against it,None of the above,None of the above,Foreigners might come to my country and take advantage of the benefit | It might encourage people to stop working | Only the people who need it most should get something from the state,26_39,0.704883347
AT,18a1c2e0-d8ed-0133-39aa-0a81e8b09a82,24,male,urban,high,yes,no,I have heard just a little about it,I would probably vote for it,‰Û_ work as a freelancer,It reduces anxiety about financing basic needs | It encourages financial independence and self-responsibility | It creates more equality of opportunity,It might encourage people to stop working | It is against the principle of linking merit and reward | Only the people who need it most should get something from the state,14_25,0.93711515
AT,ce058e90-daf1-0133-4389-0a81e8b09a82,52,male,rural,low,no,yes,I have heard just a little about it,I would probably vote against it,None of the above,It increases appreciation for household work and volunteering,It increases dependence on the state | It is impossible to finance | Only the people who need it most should get something from the state,40_65,1.105.534.474
AT,2a8036a0-d963-0133-41de-0a81e8b09a82,21,female,rural,low,no,no,I have heard just a little about it,I would probably vote for it,‰Û_ gain additional skills,None of the above,It might encourage people to stop working | Foreigners might come to my country and take advantage of the benefit,14_25,0.751226717
AT,80def8a0-da1e-0133-f7df-0a81e8b09a82,35,male,rural,medium,no,yes,I have heard just a little about it,I would vote for it,‰Û_ gain additional skills,It creates more equality of opportunity | It increases appreciation for household work and volunteering | It reduces anxiety about financing basic needs,Only the people who need it most should get something from the state | It might encourage people to stop working | It is impossible to finance,26_39,0.704883347
AT,baa9e380-da6a-0133-0cb9-0a81e8b09a82,20,female,urban,low,yes,no,I have heard just a little about it,I would probably vote against it,‰Û_ look for a different job,None of the above,It is impossible to finance,14_25,1.041.864.825
AT,b189d930-dd84-0133-d6b4-0a81e8b09a82,28,female,urban,high,yes,no,I have heard just a little about it,I would vote for it,‰Û_ spend more time with my family,"It increases solidarity, because it is funded by everyone",It is impossible to finance,26_39,0.955387527
AT,3174f780-d9f2-0133-2fe7-0a81e8b09a82,29,male,urban,NA,yes,no,I know something about it,I would probably vote for it,A basic income would not affect my work choices,None of the above,None of the above,26_39,0.977591916
AT,93241690-da78-0133-8088-0a81e8b09a82,27,male,urban,high,yes,no,I understand it fully,I would vote against it,A basic income would not affect my work choices,It increases appreciation for household work and volunteering,It might encourage people to stop working | Only the people who need it most should get something from the state,26_39,0.977591916
AT,28b98f30-dc00-0133-fa39-0a81e8b09a82,27,female,rural,low,no,no,I have never heard of it,I would probably vote for it,‰Û_ gain additional skills,It reduces anxiety about financing basic needs | It increases appreciation for household work and volunteering,It might encourage people to stop working,26_39,0.688873084
AT,b8d60b60-d9f1-0133-2f47-0a81e8b09a82,47,male,urban,high,yes,yes,I know something about it,I would probably vote for it,A basic income would not affect my work choices,"It increases solidarity, because it is funded by everyone | It increases appreciation for household work and volunteering | It reduces bureaucracy and administrative expenses | It reduces anxiety about financing basic needs",It might encourage people to stop working,40_65,1.533.248.826
AT,106af710-d93c-0133-bebf-0a81e8b09a82,20,male,rural,medium,yes,no,I know something about it,I would probably vote for it,A basic income would not affect my work choices,It reduces anxiety about financing basic needs | It creates more equality of opportunity,It might encourage people to stop working | It is impossible to finance | It is against the principle of linking merit and reward,14_25,0.675697961
AT,98a08950-de43-0133-5c1f-0a81e8b09a82,39,female,rural,medium,no,yes,I have heard just a little about it,I would not vote,‰Û_ spend more time with my family,None of the above,None of the above,26_39,0.688873084
